"exchange","exchange_token","trading_symbol","groww_symbol","name","instrument_type","segment","series","isin","underlying_symbol","underlying_exchange_token","expiry_date","strike_price","lot_size","tick_size","freeze_quantity","is_reserved","buy_allowed","sell_allowed","internal_trading_symbol","is_intraday"
"NSE",13409,"GPIL","NSE-GPIL","Godawari Pwr","EQ","CASH","EQ","INE177H01039",,,,,1,0.05,,,1,1,"GPIL-EQ",0
"NSE",759093,"SHRINGARMS","NSE-SHRINGARMS","Shringar House","EQ","CASH","EQ","INE1B3L01017",,,,,1,0.01,,,1,1,"SHRINGARMS-EQ",0
"NSE",1041,"FINPIPE","NSE-FINPIPE","Finolex Industries","EQ","CASH","EQ","INE183A01024",,,,,1,0.01,,,1,1,"FINPIPE-EQ",0
"NSE",11297,"SIL","NSE-SIL","Standard Industries","EQ","CASH","EQ","INE173A01025",,,,,1,0.01,,,1,1,"SIL-EQ",0
"NSE",2535,"PGHH","NSE-PGHH","P&G","EQ","CASH","EQ","INE179A01014",,,,,1,1,,,1,1,"PGHH-EQ",0
"NSE",1756,"JINDALPOLY","NSE-JINDALPOLY","Jindal Poly Films","EQ","CASH","EQ","INE197D01010",,,,,1,0.05,,,1,1,"JINDALPOLY-EQ",0
"NSE",10285,"AYMSYNTEX","NSE-AYMSYNTEX","Aym Syntex","EQ","CASH","EQ","INE193B01039",,,,,1,0.01,,,1,1,"AYMSYNTEX-EQ",0
"NSE",16863,"LPDC","NSE-LPDC","LPDCL","EQ","CASH","EQ","INE197J01017",,,,,1,0.01,,,1,1,"LPDC-EQ",0
"NSE",3363,"SUPREMEIND","NSE-SUPREMEIND","Supreme Industries","EQ","CASH","EQ","INE195A01028",,,,,1,0.1,,,1,1,"SUPREMEIND-EQ",0
"NSE",757862,"EBGNG","NSE-EBGNG","GNG Electronics","EQ","CASH","EQ","INE18JU01028",,,,,1,0.05,,,1,1,"EBGNG-EQ",0
"NSE",759402,"ADVANCE","NSE-ADVANCE","Advance Agrolife","EQ","CASH","EQ","INE1B0W01010",,,,,1,0.01,,,1,1,"ADVANCE-EQ",0
"NSE",11045,"SATIA","NSE-SATIA","Satia Industries","EQ","CASH","EQ","INE170E01023",,,,,1,0.01,,,1,1,"SATIA-EQ",0
"NSE",2144,"BDL","NSE-BDL","Bharat Dynamics","EQ","CASH","EQ","INE171Z01026",,,,,1,0.1,,,1,1,"BDL-EQ",0
"NSE",9819,"HAVELLS","NSE-HAVELLS","Havells India","EQ","CASH","EQ","INE176B01034",,,,,1,0.1,,,1,1,"HAVELLS-EQ",0
"NSE",14712,"HGS","NSE-HGS","Hinduja Global","EQ","CASH","EQ","INE170I01016",,,,,1,0.05,,,1,1,"HGS-EQ",0
"NSE",21362,"SALASAR","NSE-SALASAR","Salasar Techno","EQ","CASH","EQ","INE170V01027",,,,,1,0.01,,,1,1,"SALASAR-EQ",0
"NSE",11821,"WELCORP","NSE-WELCORP","Welspun Corp","EQ","CASH","EQ","INE191B01025",,,,,1,0.05,,,1,1,"WELCORP-EQ",0
"NSE",4067,"MARICO","NSE-MARICO","Marico","EQ","CASH","EQ","INE196A01026",,,,,1,0.05,,,1,1,"MARICO-EQ",0
"NSE",371,"BATAINDIA","NSE-BATAINDIA","Bata india","EQ","CASH","EQ","INE176A01028",,,,,1,0.1,,,1,1,"BATAINDIA-EQ",0
"NSE",759048,"GKENERGY","NSE-GKENERGY","GK Energy","EQ","CASH","EQ","INE1AG301022",,,,,1,0.01,,,1,1,"GKENERGY-EQ",0
"NSE",19913,"DMART","NSE-DMART","Avenue Supermarts","EQ","CASH","EQ","INE192R01011",,,,,1,0.1,,,1,1,"DMART-EQ",0
"NSE",759880,"TENNIND","NSE-TENNIND","Tenneco Clean Air","EQ","CASH","EQ","INE19RI01016",,,,,1,0.05,,,1,1,"TENNIND-EQ",0
"NSE",5633,"J&KBANK","NSE-J&KBANK","Jammu & Kashmir Bank","EQ","CASH","EQ","INE168A01041",,,,,1,0.01,,,1,1,"J&KBANK-EQ",0
"NSE",10871,"GRMOVER","NSE-GRMOVER","GRM Overseas","EQ","CASH","EQ","INE192H01020",,,,,1,0.05,,,1,1,"GRMOVER-EQ",0
"NSE",13162,"CELEBRITY","NSE-CELEBRITY","Celebrity Fashion","EQ","CASH","EQ","INE185H01016",,,,,1,0.01,,,1,1,"CELEBRITY-EQ",0
"NSE",926,"ORCHPHARMA","NSE-ORCHPHARMA","Orchid Pharma","EQ","CASH","EQ","INE191A01027",,,,,1,0.05,,,1,1,"ORCHPHARMA-EQ",0
"NSE",20329,"CGCL","NSE-CGCL","Capri Global Capital","EQ","CASH","EQ","INE180C01042",,,,,1,0.01,,,1,1,"CGCL-EQ",0
"NSE",759728,"EMMVEE","NSE-EMMVEE","Emmvee Photovoltaic","EQ","CASH","EQ","INE1C6T01020",,,,,1,0.01,,,1,1,"EMMVEE-EQ",0
"NSE",14745,"ADVANIHOTR","NSE-ADVANIHOTR","Advani Hotels","EQ","CASH","EQ","INE199C01026",,,,,1,0.01,,,1,1,"ADVANIHOTR-EQ",0
"NSE",1267,"GUJALKALI","NSE-GUJALKALI","Gujarat Alkalies","EQ","CASH","EQ","INE186A01019",,,,,1,0.05,,,1,1,"GUJALKALI-EQ",0
"NSE",18659,"MARATHON","NSE-MARATHON","Marathon Nextgen","EQ","CASH","EQ","INE182D01020",,,,,1,0.05,,,1,1,"MARATHON-EQ",0
"NSE",10397,"JISLJALEQS","NSE-JISLJALEQS","Jain Irrigation Sys","EQ","CASH","EQ","INE175A01038",,,,,1,0.01,,,1,1,"JISLJALEQS-EQ",0
"NSE",759569,"ORKLAINDIA","NSE-ORKLAINDIA","Orkla India","EQ","CASH","EQ","INE16NZ01023",,,,,1,0.05,,,1,1,"ORKLAINDIA-EQ",0
"NSE",12034,"BASML","NSE-BASML","Bannari Amman Mills","EQ","CASH","EQ","INE186H01022",,,,,1,0.01,,,1,1,"BASML-EQ",0
"NSE",18863,"VERTOZ","NSE-VERTOZ","Vertoz Limited","EQ","CASH","EQ","INE188Y01031",,,,,1,0.01,,,1,1,"VERTOZ-EQ",0
"NSE",14761,"NELCAST","NSE-NELCAST","Nelcast","EQ","CASH","EQ","INE189I01024",,,,,1,0.01,,,1,1,"NELCAST-EQ",0
"NSE",2142,"MFSL","NSE-MFSL","Max Fin Services","EQ","CASH","EQ","INE180A01020",,,,,1,0.1,,,1,1,"MFSL-EQ",0
"NSE",1597,"INGERRAND","NSE-INGERRAND","Ingersoll Rand","EQ","CASH","EQ","INE177A01018",,,,,1,0.1,,,1,1,"INGERRAND-EQ",0
"NSE",739,"COROMANDEL","NSE-COROMANDEL","Coromandel Intl","EQ","CASH","EQ","INE169A01031",,,,,1,0.1,,,1,1,"COROMANDEL-EQ",0
"NSE",940,"PGHL","NSE-PGHL","P&G Health","EQ","CASH","EQ","INE199A01012",,,,,1,0.5,,,1,1,"PGHL-EQ",0
"NSE",759448,"SHREEJISPG","NSE-SHREEJISPG","Shreeji Ship.Global","EQ","CASH","EQ","INE1B6101010",,,,,1,0.05,,,1,1,"SHREEJISPG-EQ",0
"NSE",13251,"SAKUMA","NSE-SAKUMA","Sakuma Exports","EQ","CASH","EQ","INE190H01024",,,,,1,0.01,,,1,1,"SAKUMA-EQ",0
"NSE",9889,"SMARTLINK","NSE-SMARTLINK","Smartlink Holdings","EQ","CASH","EQ","INE178C01020",,,,,1,0.01,,,1,1,"SMARTLINK-EQ",0
"NSE",23647,"FILATFASH","NSE-FILATFASH","Filatex Fashions","EQ","CASH","EQ","INE185E01021",,,,,1,0.01,,,1,1,"FILATFASH-EQ",0
"NSE",13648,"TALBROAUTO","NSE-TALBROAUTO","Talbros Automotive","EQ","CASH","EQ","INE187D01029",,,,,1,0.05,,,1,1,"TALBROAUTO-EQ",0
"NSE",25672,"DIFFNKG","NSE-DIFFNKG","Diffusion Engineers","EQ","CASH","EQ","INE184O01015",,,,,1,0.05,,,1,1,"DIFFNKG-EQ",0
"NSE",13211,"JAGRAN","NSE-JAGRAN","Jagran Prakashan","EQ","CASH","EQ","INE199G01027",,,,,1,0.01,,,1,1,"JAGRAN-EQ",0
"NSE",13147,"PVRINOX","NSE-PVRINOX","PVR","EQ","CASH","EQ","INE191H01014",,,,,1,0.1,,,1,1,"PVRINOX-EQ",0
"NSE",18252,"SPAL","NSE-SPAL","SP Apparels","EQ","CASH","EQ","INE212I01016",,,,,1,0.05,,,1,1,"SPAL-EQ",0
"NSE",13880,"BANCOINDIA","NSE-BANCOINDIA","Banco Products","EQ","CASH","EQ","INE213C01025",,,,,1,0.05,,,1,1,"BANCOINDIA-EQ",0
"NSE",3821,"ZODIACLOTH","NSE-ZODIACLOTH","Zodiac Clothing Co","EQ","CASH","EQ","INE206B01013",,,,,1,0.01,,,1,1,"ZODIACLOTH-EQ",0
"NSE",3772,"WILLAMAGOR","NSE-WILLAMAGOR","Williamson Magor","EQ","CASH","EQ","INE210A01017",,,,,1,0.01,,,1,1,"WILLAMAGOR-EQ",0
"NSE",756871,"ENRIN","NSE-ENRIN","Siemens Energy India","EQ","CASH","EQ","INE1NPP01017",,,,,1,0.1,,,1,1,"ENRIN-EQ",0
"NSE",212,"ASHOKLEY","NSE-ASHOKLEY","Ashok Leyland","EQ","CASH","EQ","INE208A01029",,,,,1,0.01,,,1,1,"ASHOKLEY-EQ",0
"NSE",13643,"ELECON","NSE-ELECON","Elecon Engg Co","EQ","CASH","EQ","INE205B01031",,,,,1,0.05,,,1,1,"ELECON-EQ",0
"NSE",13121,"KERNEX","NSE-KERNEX","Kernex Microsystem","EQ","CASH","EQ","INE202H01019",,,,,1,0.1,,,1,1,"KERNEX-EQ",0
"NSE",16783,"GVT&D","NSE-GVT&D","GE Vernova T&D India","EQ","CASH","EQ","INE200A01026",,,,,1,0.1,,,1,1,"GVT&D-EQ",0
"NSE",23553,"AIIL","NSE-AIIL","Authum Invstmnt","EQ","CASH","EQ","INE206F01022",,,,,1,0.1,,,1,1,"AIIL-EQ",0
"NSE",18921,"VBL","NSE-VBL","Varun Beverages","EQ","CASH","EQ","INE200M01039",,,,,1,0.05,,,1,1,"VBL-EQ",0
"NSE",5054,"GRINFRA","NSE-GRINFRA","GR Infraprojects","EQ","CASH","EQ","INE201P01022",,,,,1,0.1,,,1,1,"GRINFRA-EQ",0
"NSE",758958,"STLNETWORK","NSE-STLNETWORK","STL Networks","EQ","CASH","EQ","INE1VXE01018",,,,,1,0.01,,,1,1,"STLNETWORK-EQ",0
"NSE",24596,"RELTD","NSE-RELTD","Ravindra Energy","EQ","CASH","EQ","INE206N01018",,,,,1,0.01,,,1,1,"RELTD-EQ",0
"NSE",14557,"AROGRANITE","NSE-AROGRANITE","Aro Granite Inds","EQ","CASH","EQ","INE210C01013",,,,,1,0.01,,,1,1,"AROGRANITE-EQ",0
"NSE",10485,"RAMRAT","NSE-RAMRAT","Ram Ratna Wires","EQ","CASH","EQ","INE207E01023",,,,,1,0.05,,,1,1,"RAMRAT-EQ",0
"NSE",2183,"TSFINV","NSE-TSFINV","TSF Investments","EQ","CASH","EQ","INE202Z01029",,,,,1,0.05,,,1,1,"TSFINV-EQ",0
"NSE",25718,"POLYMED","NSE-POLYMED","Poly Medicure","EQ","CASH","EQ","INE205C01021",,,,,1,0.1,,,1,1,"POLYMED-EQ",0
"NSE",2475,"ONGC","NSE-ONGC","ONGC","EQ","CASH","EQ","INE213A01029",,,,,1,0.05,,,1,1,"ONGC-EQ",0
"NSE",17818,"LTIM","NSE-LTIM","LTIMindtree","EQ","CASH","EQ","INE214T01019",,,,,1,0.5,,,1,1,"LTIM-EQ",0
"NSE",11262,"IGL","NSE-IGL","Indraprastha Gas","EQ","CASH","EQ","INE203G01027",,,,,1,0.01,,,1,1,"IGL-EQ",0
"NSE",5610,"ASTRAZEN","NSE-ASTRAZEN","Astrazeneca Pharma","EQ","CASH","EQ","INE203A01020",,,,,1,0.5,,,1,1,"ASTRAZEN-EQ",0
"NSE",10473,"POWERMECH","NSE-POWERMECH","Power Mech Projects","EQ","CASH","EQ","INE211R01019",,,,,1,0.1,,,1,1,"POWERMECH-EQ",0
"NSE",1663,"SUNDROP","NSE-SUNDROP","Sundrop Brands","EQ","CASH","EQ","INE209A01019",,,,,1,0.05,,,1,1,"SUNDROP-EQ",0
"NSE",13086,"AIAENG","NSE-AIAENG","AIA Engineering","EQ","CASH","EQ","INE212H01026",,,,,1,0.1,,,1,1,"AIAENG-EQ",0
"NSE",17486,"EXPLEOSOL","NSE-EXPLEOSOL","Expleo Solutions","EQ","CASH","EQ","INE201K01015",,,,,1,0.1,,,1,1,"EXPLEOSOL-EQ",0
"NSE",14552,"PHOENIXLTD","NSE-PHOENIXLTD","Phoenix Mills","EQ","CASH","EQ","INE211B01039",,,,,1,0.1,,,1,1,"PHOENIXLTD-EQ",0
"NSE",13796,"MANALIPETC","NSE-MANALIPETC","Manali Petrochem","EQ","CASH","EQ","INE201A01024",,,,,1,0.01,,,1,1,"MANALIPETC-EQ",0
"NSE",14086,"IGPL","NSE-IGPL","IGPL","EQ","CASH","EQ","INE204A01010",,,,,1,0.05,,,1,1,"IGPL-EQ",0
"NSE",20261,"IREDA","NSE-IREDA","Indian Ren. Energy","EQ","CASH","EQ","INE202E01016",,,,,1,0.01,,,1,1,"IREDA-EQ",0
"NSE",759782,"TMCV","NSE-TMCV","Tata Motors Commercial","EQ","CASH","EQ","INE1TAE01010",,,,,1,0.05,,,1,1,"TMCV-EQ",0
"NSE",20224,"JWL","NSE-JWL","Jupiter Wagons","EQ","CASH","EQ","INE209L01016",,,,,1,0.05,,,1,1,"JWL-EQ",0
"NSE",40,"AEGISLOG","NSE-AEGISLOG","Aegis Logistics","EQ","CASH","EQ","INE208C01025",,,,,1,0.05,,,1,1,"AEGISLOG-EQ",0
"NSE",759205,"JKIPL","NSE-JKIPL","Jinkushal Industries","EQ","CASH","EQ","INE1FF001016",,,,,1,0.01,,,1,1,"JKIPL-EQ",0
"NSE",2909,"RICOAUTO","NSE-RICOAUTO","Rico Auto Inds","EQ","CASH","EQ","INE209B01025",,,,,1,0.01,,,1,1,"RICOAUTO-EQ",0
"NSE",3063,"VEDL","NSE-VEDL","Vedanta","EQ","CASH","EQ","INE205A01025",,,,,1,0.05,,,1,1,"VEDL-EQ",0
"NSE",759551,"PIRAMALFIN","NSE-PIRAMALFIN","Piramal Finance","EQ","CASH","EQ","INE202B01038",,,,,1,0.1,,,1,1,"PIRAMALFIN-EQ",0
"NSE",758551,"RAYMONDREL","NSE-RAYMONDREL","Raymond Realty","EQ","CASH","EQ","INE1SY401010",,,,,1,0.05,,,1,1,"RAYMONDREL-EQ",0
"NSE",3389,"AGARIND","NSE-AGARIND","Agarwal Inds Corp","EQ","CASH","EQ","INE204E01012",,,,,1,0.05,,,1,1,"AGARIND-EQ",0
"NSE",24231,"OMINFRAL","NSE-OMINFRAL","Om Infra","EQ","CASH","EQ","INE239D01028",,,,,1,0.01,,,1,1,"OMINFRAL-EQ",0
"NSE",5401,"NGIL","NSE-NGIL","Nakoda Group of Inds","EQ","CASH","EQ","INE236Y01012",,,,,1,0.01,,,1,1,"NGIL-EQ",0
"NSE",11983,"SASKEN","NSE-SASKEN","Sasken Technologies","EQ","CASH","EQ","INE231F01020",,,,,1,0.1,,,1,1,"SASKEN-EQ",0
"NSE",495,"BLUEDART","NSE-BLUEDART","Blue Dart Express","EQ","CASH","EQ","INE233B01017",,,,,1,0.5,,,1,1,"BLUEDART-EQ",0
"NSE",14952,"INDOWIND","NSE-INDOWIND","Indowind Energy","EQ","CASH","EQ","INE227G01018",,,,,1,0.01,,,1,1,"INDOWIND-EQ",0
"NSE",919,"EIHOTEL","NSE-EIHOTEL","EIH","EQ","CASH","EQ","INE230A01023",,,,,1,0.05,,,1,1,"EIHOTEL-EQ",0
"NSE",19142,"UMESLTD","NSE-UMESLTD","Usha Martin Edu","EQ","CASH","EQ","INE240C01028",,,,,1,0.01,,,1,1,"UMESLTD-EQ",0
"NSE",25088,"ASAHISONG","NSE-ASAHISONG","Asahi Songwon","EQ","CASH","EQ","INE228I01012",,,,,1,0.05,,,1,1,"ASAHISONG-EQ",0
"NSE",759311,"CRAMC","NSE-CRAMC","Canara Robeco Asset","EQ","CASH","EQ","INE218I01013",,,,,1,0.05,,,1,1,"CRAMC-EQ",0
"NSE",14068,"SAGCEM","NSE-SAGCEM","Sagar Cements","EQ","CASH","EQ","INE229C01021",,,,,1,0.01,,,1,1,"SAGCEM-EQ",0
"NSE",1038,"FINCABLES","NSE-FINCABLES","Finolex Cables","EQ","CASH","EQ","INE235A01022",,,,,1,0.05,,,1,1,"FINCABLES-EQ",0
"NSE",5900,"AXISBANK","NSE-AXISBANK","Axis Bank","EQ","CASH","EQ","INE238A01034",,,,,1,0.1,,,1,1,"AXISBANK-EQ",0
"NSE",9384,"CREATIVEYE","NSE-CREATIVEYE","Creative Eye","EQ","CASH","EQ","INE230B01021",,,,,1,0.01,,,1,1,"CREATIVEYE-EQ",0
"NSE",14788,"SPARC","NSE-SPARC","Sun Pharma Adv. Res","EQ","CASH","EQ","INE232I01014",,,,,1,0.01,,,1,1,"SPARC-EQ",0
"NSE",31475,"ORBTEXP","NSE-ORBTEXP","Orbit Exports","EQ","CASH","EQ","INE231G01010",,,,,1,0.01,,,1,1,"ORBTEXP-EQ",0
"NSE",13844,"MMFL","NSE-MMFL","MM Forgings","EQ","CASH","EQ","INE227C01017",,,,,1,0.05,,,1,1,"MMFL-EQ",0
"NSE",15017,"MAANALU","NSE-MAANALU","Maan Aluminium","EQ","CASH","EQ","INE215I01027",,,,,1,0.01,,,1,1,"MAANALU-EQ",0
"NSE",3718,"VOLTAS","NSE-VOLTAS","Voltas","EQ","CASH","EQ","INE226A01021",,,,,1,0.1,,,1,1,"VOLTAS-EQ",0
"NSE",1327,"HCL-INSYS","NSE-HCL-INSYS","HCL Infosystems","EQ","CASH","EQ","INE236A01020",,,,,1,0.01,,,1,1,"HCL-INSYS-EQ",0
"NSE",758563,"ELLEN","NSE-ELLEN","Ellenbarrie Indl.Gas","EQ","CASH","EQ","INE236E01022",,,,,1,0.05,,,1,1,"ELLEN-EQ",0
"NSE",17888,"GATECH","NSE-GATECH","GACM Technologies","EQ","CASH","EQ","INE224E01028",,,,,1,0.01,,,1,1,"GATECH-EQ",0
"NSE",5385,"AAVAS","NSE-AAVAS","Aavas Financiers","EQ","CASH","EQ","INE216P01012",,,,,1,0.1,,,1,1,"AAVAS-EQ",0
"NSE",1808,"KAJARIACER","NSE-KAJARIACER","Kajaria Ceramics","EQ","CASH","EQ","INE217B01036",,,,,1,0.1,,,1,1,"KAJARIACER-EQ",0
"NSE",3099,"SHREDIGCEM","NSE-SHREDIGCEM","Shree DigvijayCement","EQ","CASH","EQ","INE232A01011",,,,,1,0.01,,,1,1,"SHREDIGCEM-EQ",0
"NSE",24190,"SYMPHONY","NSE-SYMPHONY","Symphony","EQ","CASH","EQ","INE225D01027",,,,,1,0.05,,,1,1,"SYMPHONY-EQ",0
"NSE",5186,"STYLAMIND","NSE-STYLAMIND","Stylam Industries","EQ","CASH","EQ","INE239C01020",,,,,1,0.1,,,1,1,"STYLAMIND-EQ",0
"NSE",758558,"KALPATARU","NSE-KALPATARU","Kalpataru","EQ","CASH","EQ","INE227J01012",,,,,1,0.05,,,1,1,"KALPATARU-EQ",0
"NSE",1922,"KOTAKBANK","NSE-KOTAKBANK","Kotak Mahindra Bank","EQ","CASH","EQ","INE237A01028",,,,,1,0.1,,,1,1,"KOTAKBANK-EQ",0
"NSE",7200,"SHRIRAMPPS","NSE-SHRIRAMPPS","Shriram Properties","EQ","CASH","EQ","INE217L01019",,,,,1,0.01,,,1,1,"SHRIRAMPPS-EQ",0
"NSE",11699,"PATELENG","NSE-PATELENG","Patel Engineering","EQ","CASH","EQ","INE244B01030",,,,,1,0.01,,,1,1,"PATELENG-EQ",0
"NSE",1235,"GREAVESCOT","NSE-GREAVESCOT","Greaves Cotton","EQ","CASH","EQ","INE224A01026",,,,,1,0.01,,,1,1,"GREAVESCOT-EQ",0
"NSE",17603,"MAHEPC","NSE-MAHEPC","Mahindra EPC Irrig","EQ","CASH","EQ","INE215D01010",,,,,1,0.01,,,1,1,"MAHEPC-EQ",0
"NSE",3827,"ZUARIIND","NSE-ZUARIIND","Zuari Industries","EQ","CASH","EQ","INE217A01012",,,,,1,0.05,,,1,1,"ZUARIIND-EQ",0
"NSE",20481,"WIPL","NSE-WIPL","The Western Indian","EQ","CASH","EQ","INE215F01023",,,,,1,0.01,,,1,1,"WIPL-EQ",0
"NSE",4992,"SHARDACROP","NSE-SHARDACROP","Sharda Cropchem","EQ","CASH","EQ","INE221J01015",,,,,1,0.05,,,1,1,"SHARDACROP-EQ",0
"NSE",13620,"ANANTRAJ","NSE-ANANTRAJ","Anant Raj","EQ","CASH","EQ","INE242C01024",,,,,1,0.05,,,1,1,"ANANTRAJ-EQ",0
"NSE",11236,"JSL","NSE-JSL","Jindal Stainless","EQ","CASH","EQ","INE220G01021",,,,,1,0.05,,,1,1,"JSL-EQ",0
"NSE",4279,"DENORA","NSE-DENORA","De Nora India","EQ","CASH","EQ","INE244A01016",,,,,1,0.05,,,1,1,"DENORA-EQ",0
"NSE",1624,"IOC","NSE-IOC","IOCL","EQ","CASH","EQ","INE242A01010",,,,,1,0.01,,,1,1,"IOC-EQ",0
"NSE",11265,"TVSELECT","NSE-TVSELECT","TVS Electronics","EQ","CASH","EQ","INE236G01019",,,,,1,0.05,,,1,1,"TVSELECT-EQ",0
"NSE",4037,"AUSOMENT","NSE-AUSOMENT","Ausom Enterprise","EQ","CASH","EQ","INE218C01016",,,,,1,0.01,,,1,1,"AUSOMENT-EQ",0
"NSE",13175,"NITINSPIN","NSE-NITINSPIN","Nitin Spinners","EQ","CASH","EQ","INE229H01012",,,,,1,0.05,,,1,1,"NITINSPIN-EQ",0
"NSE",17,"GATECHDVR","NSE-GATECHDVR","SCAPDVR","EQ","CASH","EQ","INE224E01036",,,,,1,0.01,,,1,1,"GATECHDVR-EQ",0
"NSE",10300,"RAMASTEEL","NSE-RAMASTEEL","Rama Steel Tubes","EQ","CASH","EQ","INE230R01035",,,,,1,0.01,,,1,1,"RAMASTEEL-EQ",0
"NSE",757834,"RMDRIP","NSE-RMDRIP","RM Drip & Sprinklers","EQ","CASH","EQ","INE219Y01026",,,,,1,0.01,,,1,1,"RMDRIP-EQ",0
"NSE",13745,"GTLINFRA","NSE-GTLINFRA","GTL Infrastructure","EQ","CASH","EQ","INE221H01019",,,,,1,0.01,,,1,1,"GTLINFRA-EQ",0
"NSE",17963,"NESTLEIND","NSE-NESTLEIND","Nestle","EQ","CASH","EQ","INE239A01024",,,,,1,0.1,,,1,1,"NESTLEIND-EQ",0
"NSE",20878,"MUFTI","NSE-MUFTI","Credo Brands Mktg","EQ","CASH","EQ","INE220Q01020",,,,,1,0.01,,,1,1,"MUFTI-EQ",0
"NSE",3126,"SHREYANIND","NSE-SHREYANIND","Shreyans Inds","EQ","CASH","EQ","INE231C01019",,,,,1,0.01,,,1,1,"SHREYANIND-EQ",0
"NSE",13236,"SADBHAV","NSE-SADBHAV","Sadbhav Engineering","EQ","CASH","EQ","INE226H01026",,,,,1,0.01,,,1,1,"SADBHAV-EQ",0
"NSE",2481,"ONWARDTEC","NSE-ONWARDTEC","Onward Technologies","EQ","CASH","EQ","INE229A01017",,,,,1,0.05,,,1,1,"ONWARDTEC-EQ",0
"NSE",5049,"CLEAN","NSE-CLEAN","Clean Science","EQ","CASH","EQ","INE227W01023",,,,,1,0.1,,,1,1,"CLEAN-EQ",0
"NSE",547,"BRITANNIA","NSE-BRITANNIA","Britannia Industries","EQ","CASH","EQ","INE216A01030",,,,,1,0.5,,,1,1,"BRITANNIA-EQ",0
"NSE",8840,"USHAMART","NSE-USHAMART","Usha Martin","EQ","CASH","EQ","INE228A01035",,,,,1,0.05,,,1,1,"USHAMART-EQ",0
"NSE",4525,"DYNAMATECH","NSE-DYNAMATECH","Dynamatic Tech","EQ","CASH","EQ","INE221B01012",,,,,1,0.5,,,1,1,"DYNAMATECH-EQ",0
"NSE",10925,"GODREJIND","NSE-GODREJIND","Godrej Industries","EQ","CASH","EQ","INE233A01035",,,,,1,0.1,,,1,1,"GODREJIND-EQ",0
"NSE",1814,"KPIL","NSE-KPIL","Kalpataru Projects","EQ","CASH","EQ","INE220B01022",,,,,1,0.1,,,1,1,"KPIL-EQ",0
"NSE",7851,"RAMCOSYS","NSE-RAMCOSYS","Ramco Systems","EQ","CASH","EQ","INE246B01019",,,,,1,0.05,,,1,1,"RAMCOSYS-EQ",0
"NSE",11580,"WESTLIFE","NSE-WESTLIFE","Westlife Development","EQ","CASH","EQ","INE274F01020",,,,,1,0.05,,,1,1,"WESTLIFE-EQ",0
"NSE",16821,"VINYLINDIA","NSE-VINYLINDIA","Vinyl Chemicals","EQ","CASH","EQ","INE250B01029",,,,,1,0.05,,,1,1,"VINYLINDIA-EQ",0
"NSE",17851,"DLINKINDIA","NSE-DLINKINDIA","D-Link (India)","EQ","CASH","EQ","INE250K01012",,,,,1,0.05,,,1,1,"DLINKINDIA-EQ",0
"NSE",4,"21STCENMGM","NSE-21STCENMGM","21st Cent Mgt","EQ","CASH","EQ","INE253B01015",,,,,1,0.01,,,1,1,"21STCENMGM-EQ",0
"NSE",936,"DPABHUSHAN","NSE-DPABHUSHAN","DP Abhushan","EQ","CASH","EQ","INE266Y01019",,,,,1,0.1,,,1,1,"DPABHUSHAN-EQ",0
"NSE",383,"BEL","NSE-BEL","Bharat Electronics","EQ","CASH","EQ","INE263A01024",,,,,1,0.05,,,1,1,"BEL-EQ",0
"NSE",395,"BEML","NSE-BEML","BEML","EQ","CASH","EQ","INE258A01024",,,,,1,0.1,,,1,1,"BEML-EQ",0
"NSE",509,"MAZDOCK","NSE-MAZDOCK","Mazagon Dock Ship","EQ","CASH","EQ","INE249Z01020",,,,,1,0.1,,,1,1,"MAZDOCK-EQ",0
"NSE",9576,"MAHESHWARI","NSE-MAHESHWARI","Maheshwari Logistics","EQ","CASH","EQ","INE263W01010",,,,,1,0.01,,,1,1,"MAHESHWARI-EQ",0
"NSE",13057,"UNIPARTS","NSE-UNIPARTS","Uniparts India","EQ","CASH","EQ","INE244O01017",,,,,1,0.05,,,1,1,"UNIPARTS-EQ",0
"NSE",14732,"DLF","NSE-DLF","DLF","EQ","CASH","EQ","INE271C01023",,,,,1,0.05,,,1,1,"DLF-EQ",0
"NSE",18365,"PERSISTENT","NSE-PERSISTENT","Persistent Systems","EQ","CASH","EQ","INE262H01021",,,,,1,0.5,,,1,1,"PERSISTENT-EQ",0
"NSE",21095,"SHEKHAWATI","NSE-SHEKHAWATI","Shekhawati Indust.","EQ","CASH","EQ","INE268L01046",,,,,1,0.01,,,1,1,"SHEKHAWATI-EQ",0
"NSE",15141,"COLPAL","NSE-COLPAL","Colgate-Palmolive","EQ","CASH","EQ","INE259A01022",,,,,1,0.1,,,1,1,"COLPAL-EQ",0
"NSE",1675,"ITI","NSE-ITI","ITI","EQ","CASH","EQ","INE248A01017",,,,,1,0.05,,,1,1,"ITI-EQ",0
"NSE",981,"EPL","NSE-EPL","EPL","EQ","CASH","EQ","INE255A01020",,,,,1,0.01,,,1,1,"EPL-EQ",0
"NSE",21077,"SURANASOL","NSE-SURANASOL","Surana Solar","EQ","CASH","EQ","INE272L01022",,,,,1,0.01,,,1,1,"SURANASOL-EQ",0
"NSE",1979,"LMW","NSE-LMW","LMW","EQ","CASH","EQ","INE269B01029",,,,,1,1,,,1,1,"LMW-EQ",0
"NSE",4235,"WENDT","NSE-WENDT","Wendt India","EQ","CASH","EQ","INE274C01019",,,,,1,0.5,,,1,1,"WENDT-EQ",0
